Latitude,Longitude
34.609,83.7054
33.927,83.6993
34.0448,84.2459
33.9282,83.9429
33.8558,84.3046
34.2835,83.8598
34.005,83.6871
34.0649,84.4726
33.5133,82.1175
34.0211,84.3549
34.41,83.2012
33.8687,84.1191
34.4661,83.3022
32.5323,84.8645
34.0718,84.6699
33.4028,83.9669
34.031,84.1893
33.8073,84.267
34.1238,83.8239
34.0753,83.9682
33.8438,84.5261
34.4617,84.6981
33.6762,83.9924
33.6502,84.2273
33.8019,84.0888
34.0678,84.105
34.191,84.2181
33.9274,84.1132
33.9282,84.2722
34.0444,84.4808
32.994,82.7909
32.9358,82.8006
33.3489,84.0843
33.44,84.1428
34.0226,84.4027
32.5527,84.8243
33.9804,84.037
33.0539,83.9399
33.6975,84.2706
32.5773,83.7137
33.7842,83.8278
32.5771,84.09
33.9004,84.5959
32.4758,84.8952
33.6402,84.3577
33.7763,83.8834
34.1015,83.679
33.9375,83.9791
34.14,84.5602
34.13,84.0209
34.9775,84.0745
33.559,84.1533
33.8536,83.9093
34.0619,83.8953
33.414,83.8391
34.1018,83.9303
33.1034,85.0646
34.021,83.5726
33.723,84.2503
33.7894,84.77
33.4967,84.4652
34.0395,84.6366
33.9705,84.6958
34.0626,84.4981
33.9968,83.8278
34.0927,84.3442
32.4929,85.0283
33.2465,84.1062
34.3109,84.9135
33.9784,84.5278
33.6213,84.2779
34.4272,83.8638
34.1345,84.5652
33.9589,83.8945
33.8504,83.6572
33.4576,84.3797
32.5718,84.9181
32.5532,84.8234
33.865,84.2865
34.0505,84.1223
33.8045,84.0912
34.0122,84.4228
32.9214,84.2849
33.4527,84.3429
34.1242,84.5844
34.2176,84.3581
32.5748,82.9541
33.7295,84.3116
34.0214,84.5107
34.6086,83.5821
34.022,83.8037
34.0733,84.605
33.7823,84.5898
34.0212,83.8854
33.7658,84.1933
34.1103,83.683
33.5331,82.0591
34.1624,84.4222
33.9031,84.0133
33.2335,84.8313
33.8957,83.4678
33.7798,84.1883
33.5219,84.3508
34.0452,84.1505
34.0791,84.623
33.8692,84.3857
33.8507,84.1035
33.8528,83.8431
34.0162,84.0036
34.1246,84.335
32.5032,84.9022
33.8009,84.3457
33.4366,84.5784
33.5051,84.4023
34.4575,83.9814
31.8286,82.493
33.5033,84.3932
33.0673,84.9761
33.251,84.5791
33.9264,83.6993
33.9131,84.7848
33.9825,83.8174
32.6483,85.0117
33.9136,84.0792
33.6568,84.457
34.0458,84.2506
32.5463,82.8586
33.6306,85.1849
33.9269,84.2416
33.9404,84.7403
33.9244,83.808
33.7784,84.4757
34.7103,84.9834
34.3276,83.9434
34.9161,83.757
34.1739,84.4566
34.0742,84.67
34.0595,84.5057
34.2174,84.2173
32.0879,83.7912
33.8999,84.4761
34.0781,84.317
34.0068,84.0113
34.2698,83.1029
33.3543,84.8579
33.3338,85.1445
34.0637,83.9051
31.3603,84.9287
32.3658,84.9213
32.8533,83.811
30.7316,85.9203
34.3164,84.5526
34.3549,82.9376
33.858,84.3889
34.1441,84.0605
33.9534,83.5225
34.2321,84.1697
34.0004,84.1721
34.1449,83.8724
34.0451,83.8269
33.6416,84.1084
33.5431,84.0452
32.4757,84.9778
34.1252,84.1797
33.9233,83.9126
33.7928,84.3867
33.705,84.1887
31.7252,83.2325
31.4734,83.6507
34.0377,84.4723
33.9097,84.1077
33.8946,84.2289
33.0662,83.2069
34.1183,84.0837
33.8574,84.2016
33.8122,84.3277
33.9627,83.8732
34.3115,84.5637
34.0183,84.5462
32.6748,84.6159
33.7763,84.7022
33.859,84.0928
33.8444,84.0975
33.6037,83.987
33.9598,84.8532
33.7526,84.2228
34.1161,83.6162
32.0276,83.9417
33.971,84.025
31.6735,84.2734
33.3849,83.7934
33.9375,83.915
33.8477,84.4782
32.6407,83.7581
33.366,84.2222
33.9382,83.9764
34.057,84.2491
34.1926,84.2274
33.4313,84.5102
32.0635,83.6497
33.9919,84.096
33.7959,84.2927
33.9134,84.1315
33.2832,83.7196
33.9676,84.3612
33.6813,84.7149
33.9416,84.398
34.1265,84.1338
33.7826,84.1099
33.9018,83.7546
34.0864,83.6162
33.7809,83.7093
34.2854,83.9836
33.4232,84.4503
34.2175,83.8452
33.4515,82.2284
34.0022,83.8035
34.2444,84.3575
34.0664,84.1803
33.8004,84.6163
33.9496,84.5005
32.6396,82.7705
33.7329,84.8839
34.1341,84.5938
34.2544,84.2084
33.6236,83.9807
33.7683,84.4381
34.022,83.9479
33.821,84.3889
34.059,83.9081
33.7602,84.1839
34.1171,82.8702
33.7544,84.4245
33.9821,84.4874
34.7865,84.9551
33.7964,84.2455
33.7622,84.3763
34.1522,83.498
33.7679,84.7429
33.8215,83.98
33.6852,83.9568
33.0171,83.5521
33.8063,84.2002
31.3677,84.9359
33.8191,83.875
33.9229,84.0404
33.7056,84.0381
34.1087,84.5933
33.914,84.0816
33.9143,84.1089
34.3691,84.063
33.8877,83.8878
31.2095,85.0034
31.7364,84.1579
33.7623,84.1694
32.9316,85.1005
34.4272,84.1193
33.8053,84.2546
33.9108,84.2784
30.9595,83.7362
33.8942,84.2093
34.2766,83.7524
33.018,85.024
32.3865,85.0446
33.8561,84.5186
31.7195,84.2306
32.3,85.0201
33.9061,83.7455
34.105,83.9434
34.1684,84.8028
34.0829,83.8953
33.9508,83.9777
33.7226,84.7194
34.0977,84.1918
35.0986,83.6937
33.9063,84.3955
33.9534,84.3717
32.2748,84.9994
32.3116,85.0879
33.9052,84.3224
33.2851,84.3454
34.3018,84.0536
33.8993,84.4333
34.0083,84.7632
34.0673,84.6057
34.0419,84.517
34.1417,84.5565
34.0651,84.0238
33.8667,83.9669
33.6344,84.2268
34.0308,84.4979
33.1895,83.9972
33.906,84.2331
33.2804,83.8762
33.842,84.4033
33.449,84.1254
33.587,84.6743
34.0065,84.4325
33.8166,83.9494
33.8456,84.0767
33.4051,84.6368
30.8305,84.7248
33.9223,84.6239
33.5195,84.3859
33.989,84.4565
33.4885,84.3527
33.9231,84.0297
33.1489,83.0399
33.8617,84.7714
33.8321,84.3543
34.0097,84.3417
33.8182,83.8975
34.0647,84.1491
33.8062,84.5976
33.9903,83.3694
33.7533,84.1838
32.4768,83.6481
33.667,84.4509
33.7298,84.2526
33.0279,85.028
32.8597,83.783
33.0913,84.3333
33.8018,84.3618
33.5935,83.8676
34.801,83.8767
32.3013,83.6347
32.8058,83.4372
33.3022,83.5745
34.0268,84.3296
33.5808,84.6361
34.2448,84.8572
33.7541,84.4339
34.0539,84.4914
33.8452,84.3935
33.5916,84.4795
35.1504,83.9415
33.9236,84.5477
34.464,83.3067
33.5702,84.0561
33.9048,84.6779
33.5859,83.4599
32.516,85.0718
33.9209,83.7473
33.7552,84.102
33.4033,84.3019
33.9237,84.6114
33.8739,84.6555
33.8544,84.3461
34.516,83.8868
30.7916,83.2296
33.9484,84.2626
32.5541,84.977
33.8689,84.3752
33.8476,84.1243
34.1839,84.3046
33.7475,84.7631
33.7528,84.9288
33.8915,84.0672
33.5258,84.5652
33.8538,84.3665
31.7151,83.2669
31.1294,84.2862
34.1463,84.3155
33.7149,84.5716
33.8113,84.5379
33.8991,83.9185
33.3825,84.1872
31.4929,82.9163
33.0486,83.5966
34.0861,84.098
33.9352,84.1223
33.8045,84.3486
34.5317,83.6557
33.9462,84.1577
34.1209,83.8222
33.9339,83.7771
33.6454,84.49
33.9355,84.0854
31.9403,83.7625
33.9885,83.4634
34.1754,84.1747
33.6758,84.2121
34.4338,84.4233
33.8921,84.1577
33.9452,83.9768
32.3614,84.9516
33.7609,84.4547
34.6218,83.6124
33.8029,84.2926
33.9122,83.6201
33.9514,84.3552
33.9199,84.0721
33.9518,84.3541
33.6496,84.5611
33.7756,84.4668
34.0632,83.8964
34.0699,84.0311
33.8661,84.0462
32.5862,84.9152
33.5937,84.5628
34.3184,83.821
33.9354,84.0351
33.9826,84.0315
33.7928,83.695
33.0281,83.1496
32.4425,82.2091
34.0835,83.9749
33.709,84.8959
33.9497,84.3234
34.0708,84.0785
33.9251,84.471
34.2331,84.1715
34.0071,83.8967
33.732,84.3561
33.0038,85.0106
34.0183,83.735
34.8108,85.0404
33.9884,84.7524
31.7022,83.6548
33.5478,84.3896
33.8339,83.8892
34.8532,84.9077
32.7998,83.6614
34.2692,83.8737
33.8436,84.513
34.0194,84.2877
34.3613,84.9319
33.5363,83.9033
34.0671,84.2099
34.0932,84.1526
34.0632,84.2415
34.5108,84.0431
33.3829,84.7448
32.8957,84.6853
33.8854,84.7116
34.8605,84.2472
34.1379,84.2439
34.1798,83.2865
34.2061,84.2019
32.0782,84.2428
33.6502,83.6069
33.9481,84.071
33.9132,84.077
33.4696,84.284
33.3453,84.0318
33.7063,84.0398
34.0001,84.0359
30.9766,84.1829
33.872,84.3166
33.9855,83.7751
33.793,83.7015
33.9304,84.2675
33.7255,84.919
34.318,83.0264
33.9874,84.1242
34.0902,84.2867
34.0912,84.5402
34.0429,84.243
34.3784,84.0179
32.8075,83.6649
33.4012,84.6578
32.8314,83.6552
33.9306,84.0877
34.1033,83.9931
34.126,84.4007
33.6116,83.9632
33.8569,84.7085
32.8688,83.5581
33.9418,83.6832
33.9413,83.3845
33.5637,84.1164
33.952,84.0915
32.0471,84.1133
32.5508,84.8876
34.1266,84.1633
33.5353,85.2346
33.4635,84.6994
33.9467,84.7874
32.5119,85.0617
33.9405,84.08
34.0886,84.1703
33.9164,84.2528
34.4214,84.484
32.5301,82.9064
33.9116,83.9856
34.2686,83.7403
33.6644,84.0262
33.0496,84.1616
34.0183,84.6209
34.054,84.3234
33.5766,84.5845
33.3366,84.5145
33.9367,84.2945
33.9375,84.0533
33.9731,84.0595
33.8606,84.6104
34.0799,83.8345
33.9532,84.3028
33.3193,84.0412
33.8604,84.5146
32.5433,82.9085
34.3572,83.336
32.4861,84.9788
33.1454,85.3518
34.0706,84.6095
34.669,83.4221
33.956,83.3973
33.8257,84.5149
34.0936,84.1649
34.7831,84.9618
33.0789,83.2382
33.5986,84.2957
34.0349,84.2821
33.3848,84.5101
34.8302,84.9575
33.9382,84.4286
34.3607,82.9068
34.0536,84.6237
33.9921,84.0395
34.6162,83.4252
33.723,84.4047
33.6797,84.5991
33.9424,84.2052
34.0614,83.9209
35.0571,84.1807
34.0524,83.981
33.725,84.1621
34.8683,84.0634
32.6884,85.0515
33.4722,84.4517
33.5957,84.4031
33.8174,84.2018
33.8353,84.1412
34.79,84.9805
34.7252,84.9788
33.4567,84.8797
33.6071,84.9798
33.8283,83.9713
33.9922,84.2262
33.2604,84.5876
34.0899,84.0106
33.9873,84.4501
34.0262,84.1216
33.9654,84.2414
34.1378,84.2442
32.4753,85.0795
33.4614,84.6948
33.9906,84.2111
33.9528,83.7777
33.9467,83.968
33.2379,84.3069
34.2058,84.1686
33.9588,83.3485
34.7787,84.978
34.2226,84.3397
33.8797,84.2406
33.6148,84.3554
33.5222,84.3851
32.2242,83.1717
33.9504,84.2964
30.8144,86.5581
33.7607,84.1677
33.172,85.3334
33.5023,84.2388
33.9341,84.0018
34.2981,84.0653
33.0035,83.5275
33.6449,83.6034
34.0636,84.1945
33.9437,83.3103
32.2923,82.5862
33.9031,84.0994
33.9212,84.2387
34.1606,84.1665
31.8999,85.1794
33.9863,83.4503
31.3383,83.5921
34.3592,83.2004
31.8518,85.1748
33.3998,84.5533
34.0704,84.1594
33.9876,84.4595
33.4662,84.038
33.9872,84.7231
33.7307,84.4434
33.7741,84.227
32.1422,83.1183
33.8157,85.0949
33.9258,84.0558
33.4048,84.7618
33.8626,84.23
34.0719,84.1319
33.6525,83.7894
32.5431,84.9141
34.2349,83.4755
33.3265,84.5483
33.8128,83.7114
33.0572,84.9989
34.0163,83.6527
33.9103,84.8475
32.4961,84.9362
33.6982,84.284
32.4128,84.9636
33.9885,84.2924
34.3104,83.2106
31.5863,84.1271
33.2886,84.7698
34.5621,83.2738
34.0362,83.9169
34.4066,83.7906
33.4324,84.0847
33.9531,83.9494
33.9116,83.8659
33.999,84.4327
32.269,85.0042
34.0444,84.5392
34.1212,84.5696
33.4622,83.9622
34.1497,83.907
33.9444,84.4604
30.8233,84.8758
33.9261,84.3976
34.0584,84.1463
33.5471,84.356
33.9385,84.1105
33.8174,84.4748
33.203,84.2588
33.7045,84.7654
33.9561,84.0906
33.5933,83.9405
33.5511,83.6758
33.7424,84.2373
32.6554,83.7566
34.2852,83.7831
33.9504,84.2426
33.7622,84.361
33.8862,84.2227
34.0909,84.4968
33.9015,84.0286
32.8035,84.7299
34.093,84.4121
33.0613,85.0211
33.9512,84.2931
33.5761,84.1625
33.8316,84.4016
31.6449,81.9223
34.0034,84.2825
33.7376,84.3997
33.7447,84.1576
34.1409,84.0431
32.5173,85.0291
33.8141,83.9538
33.9037,84.2681
33.8916,84.3221
33.7138,83.8619
34.0273,84.271
33.9175,83.9293
33.446,84.4156
32.5002,84.9148
34.0886,83.9694
30.872,84.2273
30.8779,84.2135
33.6034,84.57
34.3063,84.7945
32.7381,83.9805
33.9687,84.3407
34.0209,84.1964
33.5741,84.3072
33.8792,84.7749
34.2464,84.3911
34.0635,84.6104
33.7779,84.0242
34.0319,83.9843
33.9805,84.093
34.0536,84.3697
34.0626,84.7682
33.6894,84.7312
30.8812,84.4984
33.4145,83.8147
33.733,85.0191
33.4888,84.5892
33.6587,84.228
33.8606,84.5479
34.1881,84.8034
34.0087,83.7308
34.1327,84.531
34.0123,84.4119
33.9354,84.0542
34.139,83.9558
33.8813,83.4341
32.5053,85.1463
33.6906,84.2843
33.8588,84.3167
33.6635,84.8106
34.2681,84.1171
33.7783,84.6314
34.0535,84.2272
33.3072,83.4171
33.7371,83.8145
33.5512,84.4937
33.9825,84.0541
33.6887,84.1697
33.9066,84.3877
34.0991,84.0326
34.0282,83.3127
33.426,84.4365
33.711,84.2916
32.5158,84.9815
33.7072,84.5389
33.9354,84.1115
33.4454,84.1625
32.5467,83.7009
32.5487,82.8868
32.5356,82.9049
31.2347,84.2315
34.0582,84.3895
31.5981,84.246
33.8879,84.5232
33.8901,84.0265
34.0475,84.7534
34.137,84.2289
33.8044,84.3544
33.817,84.3868
33.8804,83.3068
35.0546,83.9983
34.0394,84.2248
34.1224,84.5777
33.5988,83.9698
33.9773,84.0684
32.3033,85.0166
33.9918,84.1711
33.5825,84.5556
34.1192,84.0832
34.0743,84.3199
33.7628,84.3483
33.8994,84.163
34.0294,83.2078
33.9685,84.4724
32.9972,82.806
33.8047,84.5115
34.7463,84.9101
33.3688,84.4305
33.4618,84.1497
34.1942,83.0255
34.0273,84.0263
33.5518,83.9724
33.77,83.7358
34.0134,84.7505
33.693,84.2829
33.8596,84.0867
33.8719,84.6627
33.8805,83.9723
32.8913,83.4453
34.3826,83.6716
33.6233,84.6196
33.9389,83.8492
33.4244,84.6586
33.8201,84.4389
33.9745,83.305
34.0853,83.9454
32.6225,83.645
33.8152,84.4142
34.6265,83.5958
32.6318,83.6274
33.9157,83.9445
33.8714,84.499
32.7585,84.0145
34.0848,84.0193
33.7371,84.345
33.6801,84.4315
33.7995,84.0363
32.5272,83.6417
32.4922,85.0931
32.4917,84.9557
33.8001,84.3084
34.2553,83.7399
34.2381,83.6881
33.931,84.1928
34.0145,84.4701
33.8967,83.9612
34.8734,92.1528
33.7518,84.1004
32.5645,83.5947
34.1939,83.858
33.9489,84.5598
33.7871,84.0892
32.7831,83.7002
33.815,84.4127
34.0664,84.0469
33.6651,84.7288
33.9358,84.3398
32.4996,84.9617
32.5467,82.9564
31.978,83.706
33.3435,84.6383
32.0637,84.218
32.5492,82.8558
34.0228,84.6154
34.0629,84.198
32.5349,82.905
34.1,84.1207
32.5928,82.9037
33.2785,82.9635
34.1183,83.9932
34.162,84.0928
33.4367,84.1554
33.8784,84.5696
33.8818,84.0514
33.6926,84.2854
33.0774,85.2016
33.5464,85.3986
34.1111,83.5962
34.0021,84.4918
33.7675,84.3659
34.0519,84.2602
34.2145,84.2158
33.8108,84.0794
33.8085,84.602
34.1409,83.8533
33.8115,84.4008
33.9029,84.5964
34.2762,83.1091
34.0648,84.5102
33.9248,84.4005
33.9484,84.0725
31.1613,83.25
33.6223,84.3079
32.8804,83.333
31.529,83.8484
33.7846,84.0961
33.9267,83.9031
32.2728,84.9921
34.8562,84.7966
34.7361,84.9821
33.6459,84.059
33.6858,84.0935
31.9037,83.3977
34.0703,83.9979
34.0126,84.6225
34.0707,84.3532
33.9276,84.4031
34.2088,83.1046
32.846,83.5532
34.012,83.7719
34.5978,83.5388
34.2838,83.8352
34.2737,83.8427
34.2657,83.7507
32.4289,84.9013
34.0973,84.435
18.3379,64.9098
34.2754,84.1939
33.7609,84.2592
33.97,84.2518
31.9928,83.8039
33.5539,84.4361
34.0651,84.3762
33.4643,84.3599
32.5362,84.8994
33.49,84.235
33.0571,85.034
33.7623,83.9169
34.0281,83.9438
30.822,83.2379
33.5161,84.6045
33.3098,83.6791
34.4296,82.9659
33.8472,83.4831
33.8062,84.2935
34.0251,84.333
33.7121,84.3988
34.0886,84.2089
33.7039,84.1106
32.4857,84.9209
33.9972,84.6379
32.2805,85.0008
33.8064,83.791
33.8144,84.1925
33.689,84.4133
33.586,83.9225
33.6959,84.1169
30.8224,83.9509
34.0913,84.2093
34.0543,83.8952
33.665,83.7265
34.3523,84.0669
34.1551,83.9773
33.7545,84.1923
34.178,84.1318
32.7906,83.6913
34.0861,84.0639
33.8596,84.1372
34.1005,84.5111
34.2423,83.3393
34.1705,83.8823
31.5023,83.4257
34.0538,83.9485
34.4955,84.5228
32.872,83.7566
33.3973,84.2784
33.9709,84.6217
33.6217,85.0151
34.0006,84.2044
34.025,83.9805
34.0908,84.1533
32.7797,83.8232
33.6563,84.4561
33.5841,84.6154
34.1124,83.8914
33.787,84.8076
33.9993,84.1718
34.1037,84.153
34.0238,84.6713
33.5774,83.9984
34.5608,83.2555
34.8356,85.061
33.7341,84.2718
33.8174,84.6726
33.8328,84.1725
33.7605,84.3576
32.7388,83.6678
33.9282,83.9148
34.0545,84.477
32.5549,84.0955
32.4427,84.9281
34.1437,83.6255
33.536,84.4155
34.0849,84.2123
32.5825,83.7106
32.1494,82.7702
34.0151,83.7272
30.8557,83.935
34.0255,83.9014
33.9297,84.1688
32.6888,85.0251
33.8218,84.1933
33.5427,84.1939
33.5622,83.9239
33.1598,84.5948
33.9923,84.1683
33.5474,84.2707
33.8748,84.5862
33.5477,84.0194
34.0229,83.9213
34.2439,83.7147
33.8789,84.5195
34.3312,84.3533
33.8157,84.522
34.1162,84.3467
33.5271,83.915
33.9849,84.3967
32.2724,84.9989
33.0082,83.5272
33.8734,84.6901
33.9296,83.9009
33.6881,84.9398
34.2942,83.8551
33.9117,83.9654
33.8537,84.5145
32.4225,84.9625
30.8359,83.2755
34.2583,83.7439
33.9313,84.3607
33.9161,84.2587
33.8469,84.0378
33.9592,84.5376
32.3596,84.9476
33.9285,84.0761
32.4973,82.9138
33.7897,83.6748
34.5529,83.3256
32.51,84.9659
32.5632,82.9581
32.8362,83.6859
34.0732,84.0446
31.447,83.9893
33.9111,84.1599
33.5061,84.4825
33.7697,84.331
33.6859,84.8001
34.0271,83.9516
33.834,84.8619
33.6299,84.9996
32.3764,82.9909
33.8866,84.5504
33.8028,84.3387
34.2927,83.7975
33.4561,84.4807
34.138,84.3522
33.4058,84.796
34.029,84.1959
33.8156,84.4635
34.0529,83.9169
33.503,84.329
33.9712,84.0768
34.1543,84.1234
34.1072,84.156
33.8822,84.3831
32.8655,83.5585
34.9518,84.3795
33.8366,84.0116
32.6481,83.6176
33.7696,84.2822
30.8515,83.9823
33.7642,84.9698
33.8607,84.121
33.8334,84.0602
34.0622,84.3928
31.4307,83.3116
34.0656,83.82
33.743,84.3571
33.7042,84.5149
33.6687,84.4118
33.7106,84.4083
33.6734,84.0615
31.7824,84.4392
33.7852,84.6368
34.4996,84.9902
33.9154,84.8157
34.62,83.5124
33.8813,83.9644
34.017,84.4736
33.6039,83.9603
34.2434,84.7119
34.0014,85.0275
34.0738,83.8031
34.059,84.4202
33.331,84.4664
34.7521,85.103
33.7448,84.2683
33.2487,84.2656
33.8217,84.23
34.1488,83.9984
33.7741,84.2693
33.5287,84.2024
33.7184,84.1413
33.721,84.3113
34.1837,84.4908
34.0057,83.3564
32.546,83.8688
32.2244,83.1764
33.9448,83.9489
33.8366,84.1766
33.9192,83.8018
31.1585,83.7941
34.1739,84.4629
33.7708,84.4167
33.8404,84.8285
32.6491,83.6313
34.8574,84.3208
33.5956,84.9215
34.3403,83.1045
33.9146,84.1239
33.8421,84.3531
33.6833,84.0753
34.0351,84.4305
33.9569,84.146
33.8252,84.5305
34.1065,84.0562
33.4172,84.2938
33.9857,84.4689
33.7804,84.0954
32.6621,83.7104
32.5158,85.0785
33.6581,84.0912
32.4949,84.9491
31.6304,84.1206
33.6307,84.1189
33.76,84.1034
34.0859,84.5172
33.8555,84.5701
33.4719,84.4511
33.5689,83.914
33.8145,84.3495
34.1154,84.0951
34.0898,83.3096
33.7702,84.4541
33.7965,84.4815
33.9157,84.1787
33.9358,83.7598
33.847,83.9922
33.9138,83.3351
34.2341,84.0525
33.5917,84.4855
34.0906,84.3062
33.577,83.9755
33.763,83.8659
34.2412,83.9914
34.0175,84.2963
33.951,84.0832
34.9341,84.7471
32.6271,83.6259
33.4248,83.9894
33.9275,83.9408
34.1944,84.4517
34.0348,83.9174
34.1226,84.3336
32.4673,82.9168
33.4929,84.1401
33.2704,84.2589
33.8597,83.9434
34.3,84.2341
33.8266,84.8021
34.0977,84.2887
33.628,83.8663
33.4713,84.7444
32.6004,83.0176
31.3771,84.9378
34.0615,84.2128
34.1014,83.1178
33.5245,83.9083
33.7544,83.7769
34.0794,83.9576
33.6827,84.1131
34.0716,84.5241
34.9145,85.1339
33.5442,84.3066
34.0883,84.2941
32.5361,83.5939
33.0282,85.0516
33.7583,84.5182
33.6099,83.9649
34.5174,83.5421
33.6726,84.4247
34.5896,83.6335
33.6874,83.9938
34.1269,84.5647
34.0263,84.5036
34.1447,84.132
27.8373,82.2246
33.6866,84.0211
33.9751,84.009
34.2698,83.8753
34.0393,84.2202
32.5597,85.0007
33.796,84.356
31.2694,85.0971
34.0031,83.7153
33.5942,83.8854
33.7635,84.0193
33.6738,85.2992
34.2066,84.3474
31.569,84.1663
34.2571,83.7432
33.7457,84.7335
34.0306,84.4131
34.0874,83.9683
31.2149,83.0842
34.0587,84.6252
33.5714,84.4306
33.822,84.2303
32.6072,83.6168
34.0532,83.9487
33.8322,84.3716
33.8633,83.7822
32.0803,84.22
33.452,84.6636
32.4424,85.0324
34.3631,82.905
34.0035,84.1974
33.9194,83.3607
32.3549,84.9842
34.0919,84.4667
33.8998,84.0993
34.0529,84.2374
33.7103,84.4443
32.461,84.8947
32.8792,84.3192
30.964,83.2325
34.9359,85.1669
33.9159,84.7035
33.612,84.0268
34.0032,84.3993
33.6644,85.1693
33.9865,83.4468
34.0158,84.487
34.0722,84.1812
31.5683,84.1857
32.4884,84.9657
34.2577,83.9777
32.8676,83.7027
33.9631,84.4071
33.9562,84.2417
33.8972,84.2193
34.5371,83.8222
33.9481,83.8677
33.9277,84.0098
34.1208,84.488
34.1024,84.1432
33.8623,84.4568
33.555,83.9027
34.3926,83.0838
34.0732,84.274
32.3226,84.5233
32.278,84.9989
34.1569,83.9343
33.8395,84.3524
33.4501,84.4325
34.1719,83.9532
34.0796,84.279
33.699,84.1579
34.1414,84.596
32.2844,84.0102
33.8469,84.8359
34.3604,82.9411
33.9835,83.9993
33.7548,84.2733
33.7902,84.5983
33.5747,83.8867
33.9388,84.3212
34.0459,84.6382
33.9869,83.2526
33.914,84.2943
33.7588,84.7532
33.6032,84.4659
33.5912,83.9443
33.6932,84.5116
33.505,84.0016
34.0654,84.2025
33.7552,84.4211
34.1105,83.5948
33.9041,84.7529
33.8419,84.6268
33.53,84.3697
34.0566,84.1405
33.633,84.186
33.029,85.067
33.4576,84.4359
34.1649,83.81
33.5537,84.3585
33.0585,84.173
33.9622,84.155
33.8876,84.0479
33.6358,84.4877
34.2577,84.6946
34.0089,84.0042
33.9382,84.0583
34.0995,84.2543
31.4468,84.7218
33.428,84.5659
33.9645,84.487
34.0084,84.3166
34.1192,84.178
33.342,83.6098
34.048,84.329
33.4232,84.8068
33.3115,83.3961
33.9269,83.9045
33.7901,84.064
34.2819,84.7487
33.778,84.1803
34.3558,83.8756
33.2108,84.2685
34.1239,83.9958
34.0445,84.3535
34.0196,84.2014
33.8536,84.7158
33.8333,84.4942
32.468,84.9554
34.0505,84.1495
34.0236,84.5988
33.7511,84.2172
33.4155,84.8883
33.7127,84.1448
33.9964,84.5762
33.8765,84.1664
33.7219,84.7682
31.898,85.1462
34.1877,83.8685
33.4465,84.0097
34.1255,83.8663
33.8348,84.3456
33.9535,84.1484
34.2427,83.6976
33.5741,84.0015
33.8936,83.8844
33.9745,84.3153
34.0304,83.3138
34.0132,84.0432
34.2953,83.8638
31.8789,81.4303
34.0859,83.6183
34.1571,84.4433
34.1638,83.6001
33.9646,84.4821
33.8435,83.3212
34.1975,83.3695
30.7482,84.4965
32.5518,84.8224
34.2049,84.211
33.6604,84.4712
33.9825,83.3574
33.7766,84.5087
33.9348,84.6688
33.9695,84.4227
34.1771,84.1001
34.303,83.8332
33.9294,84.0057
32.5102,83.637
33.7536,84.1161
33.7648,84.4189
31.4818,83.5075
33.7651,84.8263
33.5269,84.0653
32.7953,79.8901
34.2316,84.0064
34.4916,83.534
34.0807,84.2044
33.9204,84.48
33.8297,84.5812
34.0449,84.121
33.9172,84.1393
33.8851,84.2556
34.0099,83.9201
33.7579,84.1021
33.9797,84.1082
34.2022,84.5343
33.9906,84.6256
33.7362,84.7062
34.1422,83.8609
34.2678,83.8499
33.9292,84.0043
34.2994,83.8636
33.6027,83.9617
33.7027,85.1432
34.5912,83.3124
33.6919,84.5137
33.9345,83.9994
30.9086,83.8272
33.9796,84.5282
34.0455,84.1185
34.0554,84.0575
32.4608,84.8924
33.73,85.1498
34.2589,84.3153
32.579,84.9674
33.9889,84.1738
33.7031,84.1108
33.3946,84.7689
34.0662,84.5711
34.0426,84.2528
33.6693,84.2972
34.0351,84.3649
34.0164,83.9165
33.8704,84.0765
34.2316,83.9955
34.1007,84.0548
33.9353,83.7807
34.0702,84.1021
33.9615,84.3789
34.0607,84.4157
34.0766,84.385
33.6012,84
33.8669,84.0734
34.1192,84.4694
31.527,83.8422
33.4634,84.3432
33.7208,84.1852
33.017,85.1315
33.6963,84.1758
33.477,84.3435
34.0394,83.9992
33.4309,84.4384
31.576,84.0689
33.9675,84.7994
33.9679,84.1642
31.518,83.9968
34.3316,83.0744
33.4411,84.1342
34.4671,83.2894
33.9259,83.9891
31.7639,84.7981
33.8485,84.293
34.1132,84.0963
32.5132,84.234
34.0313,84.6021
34.0591,83.9233
33.8418,84.6731
33.0503,83.2059
33.8061,84.6377
33.902,83.9516
32.3862,83.8784
33.9982,84.0524
33.8961,84.1913
31.2451,84.2103
34.592,83.7967
34.0775,84.1995
33.408,83.9752
33.9162,84.7405
33.9076,85.3122
33.556,84.0449
34.5067,84.0452
34.0354,83.9599
34.5585,83.5448
34.1233,83.8676
33.7535,84.4594
27.9453,81.9248
34.8479,84.0008
33.0917,84.7384
34.1097,84.4546
33.6427,84.9463
33.451,84.0534
34.2064,83.864
34.148,84.4035
33.6064,84.3768
34.0876,84.1904
34.1171,84.0129
30.9175,83.2439
34.2237,83.4717
33.6047,84.6379
33.5972,84.4201
34.3107,83.7908
33.3239,84.5478
33.923,84.369
33.5897,84.3766
33.4449,85.2849
33.7548,84.8198
34.2437,83.7174
33.6808,84.8471
34.0461,83.9042
33.5728,83.8518
33.7919,83.7088
34.0404,84.7835
33.9768,84.2071
32.5557,84.9684
33.2166,84.2479
